0.1,0.23,-20,2.5,113,3,0,0.23
0.1,0.23,-20,2.5,113,3,10,0.22997
0.1,0.23,-20,2.5,113,3,20,0.22987
0.1,0.23,-20,2.5,113,3,30,0.22973
0.1,0.23,-20,2.5,113,3,40,0.22954
0.1,0.23,-20,2.5,113,3,50,0.22931
0.1,0.23,-20,2.5,113,3,60,0.22903
0.1,0.23,-20,2.5,113,3,70,0.22873
0.1,0.23,-20,2.5,113,3,80,0.22839
0.1,0.23,-20,2.5,113,3,90,0.22802
0.1,0.23,-20,2.5,113,3,100,0.22763
0.1,0.23,-20,2.5,113,3,110,0.22722
0.1,0.23,-20,2.5,113,3,120,0.2268
0.1,0.23,-20,2.5,113,3,130,0.22637
0.1,0.23,-20,2.5,113,3,140,0.22592
0.1,0.23,-20,2.5,113,3,150,0.22548
0.1,0.23,-20,2.5,113,3,160,0.22502
0.1,0.23,-20,2.5,113,3,170,0.22457
0.1,0.23,-20,2.5,113,3,180,0.22411
0.1,0.23,-20,2.5,113,3,190,0.22365
0.1,0.23,-20,2.5,113,3,200,0.22319
0.1,0.23,-20,2.5,113,3,210,0.22273
0.1,0.23,-20,2.5,113,3,220,0.22227
0.1,0.23,-20,2.5,113,3,230,0.22181
0.1,0.23,-20,2.5,113,3,240,0.22135
0.1,0.23,-20,2.5,113,3,250,0.22089
0.1,0.23,-20,2.5,113,3,260,0.22043
0.1,0.23,-20,2.5,113,3,270,0.21998
0.1,0.23,-20,2.5,113,3,280,0.21952
0.1,0.23,-20,2.5,113,3,290,0.21907
0.1,0.23,-20,2.5,113,3,300,0.21862
0.1,0.23,-20,2.5,113,3,310,0.21817
0.1,0.23,-20,2.5,113,3,320,0.21772
0.1,0.23,-20,2.5,113,3,330,0.21727
0.1,0.23,-20,2.5,113,3,340,0.21683
0.1,0.23,-20,2.5,113,3,350,0.21639
0.1,0.23,-20,2.5,113,3,360,0.21595
0.1,0.23,-20,2.5,113,3,370,0.21551
0.1,0.23,-20,2.5,113,3,380,0.21507
0.1,0.23,-20,2.5,113,3,390,0.21464
0.1,0.23,-20,2.5,113,3,400,0.21421
0.1,0.23,-20,2.5,113,3,410,0.21378
0.1,0.23,-20,2.5,113,3,420,0.21335
0.1,0.23,-20,2.5,113,3,430,0.21292
0.1,0.23,-20,2.5,113,3,440,0.2125
0.1,0.23,-20,2.5,113,3,450,0.21208
0.1,0.23,-20,2.5,113,3,460,0.21166
0.1,0.23,-20,2.5,113,3,470,0.21124
0.1,0.23,-20,2.5,113,3,480,0.21083
0.1,0.23,-20,2.5,113,3,490,0.21042
0.1,0.23,-20,2.5,113,3,500,0.21001
0.1,0.23,-20,2.5,113,3,510,0.2096
0.1,0.23,-20,2.5,113,3,520,0.20919
0.1,0.23,-20,2.5,113,3,530,0.20879
0.1,0.23,-20,2.5,113,3,540,0.20839
0.1,0.23,-20,2.5,113,3,550,0.20799
0.1,0.23,-20,2.5,113,3,560,0.2076
0.1,0.23,-20,2.5,113,3,570,0.20721
0.1,0.23,-20,2.5,113,3,580,0.20681
0.1,0.23,-20,2.5,113,3,590,0.20643
0.1,0.23,-20,2.5,113,3,600,0.20604
0.1,0.23,-40,2.5,113,3,0,0.23
0.1,0.23,-40,2.5,113,3,10,0.22997
0.1,0.23,-40,2.5,113,3,20,0.22987
0.1,0.23,-40,2.5,113,3,30,0.22973
0.1,0.23,-40,2.5,113,3,40,0.22954
0.1,0.23,-40,2.5,113,3,50,0.22931
0.1,0.23,-40,2.5,113,3,60,0.22903
0.1,0.23,-40,2.5,113,3,70,0.22873
0.1,0.23,-40,2.5,113,3,80,0.22839
0.1,0.23,-40,2.5,113,3,90,0.22802
0.1,0.23,-40,2.5,113,3,100,0.22763
0.1,0.23,-40,2.5,113,3,110,0.22722
0.1,0.23,-40,2.5,113,3,120,0.2268
0.1,0.23,-40,2.5,113,3,130,0.22637
0.1,0.23,-40,2.5,113,3,140,0.22593
0.1,0.23,-40,2.5,113,3,150,0.22548
0.1,0.23,-40,2.5,113,3,160,0.22502
0.1,0.23,-40,2.5,113,3,170,0.22457
0.1,0.23,-40,2.5,113,3,180,0.22411
0.1,0.23,-40,2.5,113,3,190,0.22366
0.1,0.23,-40,2.5,113,3,200,0.2232
0.1,0.23,-40,2.5,113,3,210,0.22274
0.1,0.23,-40,2.5,113,3,220,0.22228
0.1,0.23,-40,2.5,113,3,230,0.22182
0.1,0.23,-40,2.5,113,3,240,0.22136
0.1,0.23,-40,2.5,113,3,250,0.2209
0.1,0.23,-40,2.5,113,3,260,0.22045
0.1,0.23,-40,2.5,113,3,270,0.21999
0.1,0.23,-40,2.5,113,3,280,0.21954
0.1,0.23,-40,2.5,113,3,290,0.21909
0.1,0.23,-40,2.5,113,3,300,0.21864
0.1,0.23,-40,2.5,113,3,310,0.21819
0.1,0.23,-40,2.5,113,3,320,0.21774
0.1,0.23,-40,2.5,113,3,330,0.21729
0.1,0.23,-40,2.5,113,3,340,0.21685
0.1,0.23,-40,2.5,113,3,350,0.21641
0.1,0.23,-40,2.5,113,3,360,0.21597
0.1,0.23,-40,2.5,113,3,370,0.21553
0.1,0.23,-40,2.5,113,3,380,0.2151
0.1,0.23,-40,2.5,113,3,390,0.21467
0.1,0.23,-40,2.5,113,3,400,0.21423
0.1,0.23,-40,2.5,113,3,410,0.21381
0.1,0.23,-40,2.5,113,3,420,0.21338
0.1,0.23,-40,2.5,113,3,430,0.21295
0.1,0.23,-40,2.5,113,3,440,0.21253
0.1,0.23,-40,2.5,113,3,450,0.21211
0.1,0.23,-40,2.5,113,3,460,0.2117
0.1,0.23,-40,2.5,113,3,470,0.21128
0.1,0.23,-40,2.5,113,3,480,0.21087
0.1,0.23,-40,2.5,113,3,490,0.21046
0.1,0.23,-40,2.5,113,3,500,0.21005
0.1,0.23,-40,2.5,113,3,510,0.20964
0.1,0.23,-40,2.5,113,3,520,0.20924
0.1,0.23,-40,2.5,113,3,530,0.20884
0.1,0.23,-40,2.5,113,3,540,0.20844
0.1,0.23,-40,2.5,113,3,550,0.20804
0.1,0.23,-40,2.5,113,3,560,0.20765
0.1,0.23,-40,2.5,113,3,570,0.20726
0.1,0.23,-40,2.5,113,3,580,0.20687
0.1,0.23,-40,2.5,113,3,590,0.20648
0.1,0.23,-40,2.5,113,3,600,0.2061
10,0.23,-20,2.5,113,3,0,0.23
10,0.23,-20,2.5,113,3,10,0.20333
10,0.23,-20,2.5,113,3,20,0.18329
10,0.23,-20,2.5,113,3,30,0.1681
10,0.23,-20,2.5,113,3,40,0.15655
10,0.23,-20,2.5,113,3,50,0.14757
10,0.23,-20,2.5,113,3,60,0.14045
10,0.23,-20,2.5,113,3,70,0.13473
10,0.23,-20,2.5,113,3,80,0.13002
10,0.23,-20,2.5,113,3,90,0.12608
10,0.23,-20,2.5,113,3,100,0.12271
10,0.23,-20,2.5,113,3,110,0.11974
10,0.23,-20,2.5,113,3,120,0.11712
10,0.23,-20,2.5,113,3,130,0.11477
10,0.23,-20,2.5,113,3,140,0.11268
10,0.23,-20,2.5,113,3,150,0.11081
10,0.23,-20,2.5,113,3,160,0.10914
10,0.23,-20,2.5,113,3,170,0.1076
10,0.23,-20,2.5,113,3,180,0.1062
10,0.23,-20,2.5,113,3,190,0.10494
10,0.23,-20,2.5,113,3,200,0.10375
10,0.23,-20,2.5,113,3,210,0.10268
10,0.23,-20,2.5,113,3,220,0.10171
10,0.23,-20,2.5,113,3,230,0.1008
10,0.23,-20,2.5,113,3,240,0.099947
10,0.23,-20,2.5,113,3,250,0.099168
10,0.23,-20,2.5,113,3,260,0.098435
10,0.23,-20,2.5,113,3,270,0.097739
10,0.23,-20,2.5,113,3,280,0.097092
10,0.23,-20,2.5,113,3,290,0.096488
10,0.23,-20,2.5,113,3,300,0.095913
10,0.23,-20,2.5,113,3,310,0.095369
10,0.23,-20,2.5,113,3,320,0.094853
10,0.23,-20,2.5,113,3,330,0.094366
10,0.23,-20,2.5,113,3,340,0.093903
10,0.23,-20,2.5,113,3,350,0.09346
10,0.23,-20,2.5,113,3,360,0.093035
10,0.23,-20,2.5,113,3,370,0.092625
10,0.23,-20,2.5,113,3,380,0.092229
10,0.23,-20,2.5,113,3,390,0.091852
10,0.23,-20,2.5,113,3,400,0.091488
10,0.23,-20,2.5,113,3,410,0.091133
10,0.23,-20,2.5,113,3,420,0.090787
10,0.23,-20,2.5,113,3,430,0.090446
10,0.23,-20,2.5,113,3,440,0.090113
10,0.23,-20,2.5,113,3,450,0.089797
10,0.23,-20,2.5,113,3,460,0.089489
10,0.23,-20,2.5,113,3,470,0.089189
10,0.23,-20,2.5,113,3,480,0.088894
10,0.23,-20,2.5,113,3,490,0.088606
10,0.23,-20,2.5,113,3,500,0.088323
10,0.23,-20,2.5,113,3,510,0.088056
10,0.23,-20,2.5,113,3,520,0.087796
10,0.23,-20,2.5,113,3,530,0.087546
10,0.23,-20,2.5,113,3,540,0.087303
10,0.23,-20,2.5,113,3,550,0.08707
10,0.23,-20,2.5,113,3,560,0.086844
10,0.23,-20,2.5,113,3,570,0.086619
10,0.23,-20,2.5,113,3,580,0.0864
10,0.23,-20,2.5,113,3,590,0.086187
10,0.23,-20,2.5,113,3,600,0.085981
0.5,0.23,-20,2.5,113,3,0,0.23
0.5,0.23,-20,2.5,113,3,10,0.22873
0.5,0.23,-20,2.5,113,3,20,0.22703
0.5,0.23,-20,2.5,113,3,30,0.2251
0.5,0.23,-20,2.5,113,3,40,0.22303
0.5,0.23,-20,2.5,113,3,50,0.22089
0.5,0.23,-20,2.5,113,3,60,0.21873
0.5,0.23,-20,2.5,113,3,70,0.21659
0.5,0.23,-20,2.5,113,3,80,0.21448
0.5,0.23,-20,2.5,113,3,90,0.21242
0.5,0.23,-20,2.5,113,3,100,0.21041
0.5,0.23,-20,2.5,113,3,110,0.20845
0.5,0.23,-20,2.5,113,3,120,0.20654
0.5,0.23,-20,2.5,113,3,130,0.20468
0.5,0.23,-20,2.5,113,3,140,0.20288
0.5,0.23,-20,2.5,113,3,150,0.20112
0.5,0.23,-20,2.5,113,3,160,0.19942
0.5,0.23,-20,2.5,113,3,170,0.19777
0.5,0.23,-20,2.5,113,3,180,0.19616
0.5,0.23,-20,2.5,113,3,190,0.19459
0.5,0.23,-20,2.5,113,3,200,0.19307
0.5,0.23,-20,2.5,113,3,210,0.1916
0.5,0.23,-20,2.5,113,3,220,0.19017
0.5,0.23,-20,2.5,113,3,230,0.18877
0.5,0.23,-20,2.5,113,3,240,0.18741
0.5,0.23,-20,2.5,113,3,250,0.18608
0.5,0.23,-20,2.5,113,3,260,0.1848
0.5,0.23,-20,2.5,113,3,270,0.18355
0.5,0.23,-20,2.5,113,3,280,0.18235
0.5,0.23,-20,2.5,113,3,290,0.18116
0.5,0.23,-20,2.5,113,3,300,0.18
0.5,0.23,-20,2.5,113,3,310,0.17888
0.5,0.23,-20,2.5,113,3,320,0.17779
0.5,0.23,-20,2.5,113,3,330,0.17673
0.5,0.23,-20,2.5,113,3,340,0.17571
0.5,0.23,-20,2.5,113,3,350,0.17469
0.5,0.23,-20,2.5,113,3,360,0.1737
0.5,0.23,-20,2.5,113,3,370,0.17273
0.5,0.23,-20,2.5,113,3,380,0.17179
0.5,0.23,-20,2.5,113,3,390,0.17087
0.5,0.23,-20,2.5,113,3,400,0.16997
0.5,0.23,-20,2.5,113,3,410,0.16909
0.5,0.23,-20,2.5,113,3,420,0.16823
0.5,0.23,-20,2.5,113,3,430,0.16738
0.5,0.23,-20,2.5,113,3,440,0.16656
0.5,0.23,-20,2.5,113,3,450,0.16576
0.5,0.23,-20,2.5,113,3,460,0.16497
0.5,0.23,-20,2.5,113,3,470,0.1642
0.5,0.23,-20,2.5,113,3,480,0.16344
0.5,0.23,-20,2.5,113,3,490,0.1627
0.5,0.23,-20,2.5,113,3,500,0.16197
0.5,0.23,-20,2.5,113,3,510,0.16126
0.5,0.23,-20,2.5,113,3,520,0.16057
0.5,0.23,-20,2.5,113,3,530,0.15988
0.5,0.23,-20,2.5,113,3,540,0.15921
0.5,0.23,-20,2.5,113,3,550,0.15855
0.5,0.23,-20,2.5,113,3,560,0.1579
0.5,0.23,-20,2.5,113,3,570,0.15727
0.5,0.23,-20,2.5,113,3,580,0.15665
0.5,0.23,-20,2.5,113,3,590,0.15604
0.5,0.23,-20,2.5,113,3,600,0.15544
0.5,0.23,-40,2.5,113,3,0,0.23
0.5,0.23,-40,2.5,113,3,10,0.22873
0.5,0.23,-40,2.5,113,3,20,0.22703
0.5,0.23,-40,2.5,113,3,30,0.2251
0.5,0.23,-40,2.5,113,3,40,0.22304
0.5,0.23,-40,2.5,113,3,50,0.2209
0.5,0.23,-40,2.5,113,3,60,0.21875
0.5,0.23,-40,2.5,113,3,70,0.21661
0.5,0.23,-40,2.5,113,3,80,0.21451
0.5,0.23,-40,2.5,113,3,90,0.21245
0.5,0.23,-40,2.5,113,3,100,0.21045
0.5,0.23,-40,2.5,113,3,110,0.2085
0.5,0.23,-40,2.5,113,3,120,0.2066
0.5,0.23,-40,2.5,113,3,130,0.20475
0.5,0.23,-40,2.5,113,3,140,0.20295
0.5,0.23,-40,2.5,113,3,150,0.2012
0.5,0.23,-40,2.5,113,3,160,0.19951
0.5,0.23,-40,2.5,113,3,170,0.19786
0.5,0.23,-40,2.5,113,3,180,0.19626
0.5,0.23,-40,2.5,113,3,190,0.1947
0.5,0.23,-40,2.5,113,3,200,0.19319
0.5,0.23,-40,2.5,113,3,210,0.19173
0.5,0.23,-40,2.5,113,3,220,0.1903
0.5,0.23,-40,2.5,113,3,230,0.18891
0.5,0.23,-40,2.5,113,3,240,0.18756
0.5,0.23,-40,2.5,113,3,250,0.18624
0.5,0.23,-40,2.5,113,3,260,0.18496
0.5,0.23,-40,2.5,113,3,270,0.18373
0.5,0.23,-40,2.5,113,3,280,0.18252
0.5,0.23,-40,2.5,113,3,290,0.18134
0.5,0.23,-40,2.5,113,3,300,0.1802
0.5,0.23,-40,2.5,113,3,310,0.17908
0.5,0.23,-40,2.5,113,3,320,0.178
0.5,0.23,-40,2.5,113,3,330,0.17695
0.5,0.23,-40,2.5,113,3,340,0.17593
0.5,0.23,-40,2.5,113,3,350,0.17492
0.5,0.23,-40,2.5,113,3,360,0.17394
0.5,0.23,-40,2.5,113,3,370,0.17298
0.5,0.23,-40,2.5,113,3,380,0.17204
0.5,0.23,-40,2.5,113,3,390,0.17113
0.5,0.23,-40,2.5,113,3,400,0.17025
0.5,0.23,-40,2.5,113,3,410,0.16937
0.5,0.23,-40,2.5,113,3,420,0.16851
0.5,0.23,-40,2.5,113,3,430,0.16768
0.5,0.23,-40,2.5,113,3,440,0.16686
0.5,0.23,-40,2.5,113,3,450,0.16607
0.5,0.23,-40,2.5,113,3,460,0.16529
0.5,0.23,-40,2.5,113,3,470,0.16452
0.5,0.23,-40,2.5,113,3,480,0.16377
0.5,0.23,-40,2.5,113,3,490,0.16304
0.5,0.23,-40,2.5,113,3,500,0.16232
0.5,0.23,-40,2.5,113,3,510,0.16162
0.5,0.23,-40,2.5,113,3,520,0.16093
0.5,0.23,-40,2.5,113,3,530,0.16025
0.5,0.23,-40,2.5,113,3,540,0.15958
